surface_id,source,kind,current_text,decision,recommended_text,reason
L3-MG07:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,约 25% 起,PASS,约 25% 起,表达直接，可保留。
L3-MG07:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,约 50% 起,PASS,约 50% 起,表达直接，可保留。
L3-MG07:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,更高金额才需要,PASS,更高金额才需要,表达直接，可保留。
L3-MG07:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,更看用途而不是比例,PASS,更看用途而不是比例,表达直接，可保留。
L3-MG08,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,一方长期给父母固定经济支持，关系进入共同财务后你认为：,REWRITE,两个人开始一起管钱以后，如果一方长期给父母固定经济支持，你觉得应该怎么处理？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-MG08:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,属于个人责任，不需共同决定,PASS,属于个人责任，不需共同决定,表达直接，可保留。
L3-MG08:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可保留，但双方应知道,PASS,可保留，但双方应知道,表达直接，可保留。
L3-MG08:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,金额明显影响家庭时应共同讨论,PASS,金额明显影响家庭时应共同讨论,表达直接，可保留。
L3-MG08:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,任何固定支持都应共同同意,PASS,任何固定支持都应共同同意,表达直接，可保留。
L3-MG08:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-MG09,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果使用共同资金进行较高风险投资，你认为：,PASS,如果使用共同资金进行较高风险投资，你认为：,表达足够具体、接近日常语言。
L3-MG09:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,一方可在一定额度内自主决定,REWRITE,一定金额以内，可以自己决定,删除“自主决定”的制度化口吻。
L3-MG09:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,超过约定阈值需要双方同意,PASS,超过约定阈值需要双方同意,表达直接，可保留。
L3-MG09:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,共同资金原则上只做双方都接受的风险,REWRITE,两个人共同的钱，只做双方都能接受的投资,去掉内部/抽象词。
L3-MG09:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体投资和金额,PASS,看具体投资和金额,表达直接，可保留。
L3-PO01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果未来孩子出生后需要频繁夜醒，一方第二天必须早起工作，另一方暂时休假，你觉得比较合理的初始安排是：,REWRITE,如果以后有孩子，经常半夜醒，一方第二天必须早起工作，另一方暂时休假，你觉得一开始怎么分比较合适？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-PO01.a,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,初始安排：,PASS,初始安排：,表达直接，可保留。
L3-PO01.a:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,休假方主要承担,PASS,休假方主要承担,表达直接，可保留。
L3-PO01.a:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,工作方仍固定承担一部分,PASS,工作方仍固定承担一部分,表达直接，可保留。
L3-PO01.a:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,轮流,PASS,轮流,表达直接，可保留。
L3-PO01.a:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,根据身体 / 喂养方式调整,PASS,根据身体 / 喂养方式调整,表达直接，可保留。
L3-PO01.a:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,没有固定，按实际状态,PASS,没有固定，按实际状态,表达直接，可保留。
L3-PO01.b,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,如果休假方连续两周明显睡眠不足，应怎样调整？,PASS,如果休假方连续两周明显睡眠不足，应怎样调整？,表达直接，可保留。
L3-PO01.b:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,仍维持原安排,PASS,仍维持原安排,表达直接，可保留。
L3-PO01.b:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,工作方增加承担,PASS,工作方增加承担,表达直接，可保留。
L3-PO01.b:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,重新按双方总负荷分配,PASS,重新按双方总负荷分配,表达直接，可保留。
L3-PO01.b:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,增加外部帮助 / 支持,PASS,增加外部帮助 / 支持,表达直接，可保留。
L3-PO01.b:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-PO02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果孩子出生后必须有一方在一段时间内明显减少工作投入，你认为默认：,REWRITE,如果以后有孩子，必须有一个人在一段时间里少工作一些，你觉得应该怎么决定？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-PO02:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,收入低的一方调整,PASS,收入低的一方调整,表达直接，可保留。
L3-PO02:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,职业灵活的一方调整,PASS,职业灵活的一方调整,表达直接，可保留。
L3-PO02:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,机会成本低的一方调整,PASS,机会成本低的一方调整,表达直接，可保留。
L3-PO02:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,双方都调整,PASS,双方都调整,表达直接，可保留。
L3-PO02:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,优先外部照护,PASS,优先外部照护,表达直接，可保留。
L3-PO02:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不预设性别，由现实决定,PASS,不预设性别，由现实决定,表达直接，可保留。
L3-PO02:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,其他,PASS,其他,表达直接，可保留。
L3-PO03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果未来祖辈参与育儿，你最希望把哪些部分明确区分开？,PASS,如果未来祖辈参与育儿，你最希望把哪些部分明确区分开？,表达足够具体、接近日常语言。
L3-PO03:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,提供日常帮助,PASS,提供日常帮助,表达直接，可保留。
L3-PO03:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,重大育儿决定权,PASS,重大育儿决定权,表达直接，可保留。
L3-PO03:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,是否同住,PASS,是否同住,表达直接，可保留。
L3-PO03:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,纪律 / 规则执行,PASS,纪律 / 规则执行,表达直接，可保留。
L3-PO03:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,经济贡献,PASS,经济贡献,表达直接，可保留。
L3-PO03:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,以上都需要区分,PASS,以上都需要区分,表达直接，可保留。
L3-PO04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,未来在教育 / 管教出现重大分歧时，你最希望默认：,REWRITE,以后如果两个人在教育孩子这件事上有很大分歧，你更希望怎么处理？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-PO04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,一方拥有主要决定权,PASS,一方拥有主要决定权,表达直接，可保留。
L3-PO04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,双方必须形成共同方案,PASS,双方必须形成共同方案,表达直接，可保留。
L3-PO04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以按领域分工决定,PASS,可以按领域分工决定,表达直接，可保留。
L3-PO04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,必要时参考专业意见后共同决定,PASS,必要时参考专业意见后共同决定,表达直接，可保留。
L3-PO04:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,目前还很难想象,PASS,目前还很难想象,表达直接，可保留。
L3-SB01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,伴侣偶尔自己和朋友聚会、不带你参加，你对这种状态：,PASS,伴侣偶尔自己和朋友聚会、不带你参加，你对这种状态：,表达足够具体、接近日常语言。
L3-SB01:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,非常正常,PASS,非常正常,表达直接，可保留。
L3-SB01:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔可以,PASS,偶尔可以,表达直接，可保留。
L3-SB01:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,希望大多数社交一起,PASS,希望大多数社交一起,表达直接，可保留。
L3-SB01:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,如果经常不带自己会不舒服,PASS,如果经常不带自己会不舒服,表达直接，可保留。
L3-SB01:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看频率和关系状态,REWRITE,看见面的频率，也看两个人现在是什么关系,去掉内部/抽象词。
L3-SB02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,对于伴侣与可能产生吸引的人单独见面，你的边界会根据关系类型变化。请先选择最接近的默认规则：,REWRITE,如果伴侣单独见一个可能互相有好感的人，你能不能接受，会不会看对方是谁？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-SB02.oldFriend,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,认识多年的好友,PASS,认识多年的好友,表达直接，可保留。
L3-SB02.oldFriend:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以正常单独见面,PASS,可以正常单独见面,表达直接，可保留。
L3-SB02.oldFriend:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以，但希望提前知道,PASS,可以，但希望提前知道,表达直接，可保留。
L3-SB02.oldFriend:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,只接受公开场合 / 较低频率,PASS,只接受公开场合 / 较低频率,表达直接，可保留。
L3-SB02.oldFriend:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不接受,PASS,不接受,表达直接，可保留。
L3-SB02.oldFriend:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-SB02.newFriend,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,新认识的朋友,PASS,新认识的朋友,表达直接，可保留。
L3-SB02.newFriend:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以正常单独见面,PASS,可以正常单独见面,表达直接，可保留。
L3-SB02.newFriend:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以，但希望提前知道,PASS,可以，但希望提前知道,表达直接，可保留。
L3-SB02.newFriend:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,只接受公开场合 / 较低频率,PASS,只接受公开场合 / 较低频率,表达直接，可保留。
L3-SB02.newFriend:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不接受,PASS,不接受,表达直接，可保留。
L3-SB02.newFriend:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-SB02.pastAmbiguity,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,曾经有过暧昧的人,PASS,曾经有过暧昧的人,表达直接，可保留。
L3-SB02.pastAmbiguity:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以正常单独见面,PASS,可以正常单独见面,表达直接，可保留。
L3-SB02.pastAmbiguity:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以，但希望提前知道,PASS,可以，但希望提前知道,表达直接，可保留。
L3-SB02.pastAmbiguity:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,只接受公开场合 / 较低频率,PASS,只接受公开场合 / 较低频率,表达直接，可保留。
L3-SB02.pastAmbiguity:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不接受,PASS,不接受,表达直接，可保留。
L3-SB02.pastAmbiguity:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-SB03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,对于伴侣和前任保持联系，你更需要根据联系原因判断。,PASS,对于伴侣和前任保持联系，你更需要根据联系原因判断。,表达足够具体、接近日常语言。
L3-SB03.necessary,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,共同孩子 / 必要事务,PASS,共同孩子 / 必要事务,表达直接，可保留。
L3-SB03.friendship,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,普通朋友式联系,PASS,普通朋友式联系,表达直接，可保留。
L3-SB03.emotionalSupport,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,把前任作为持续的重要情感支持对象,PASS,把前任作为持续的重要情感支持对象,表达直接，可保留。
L3-SB04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,伴侣与一个彼此可能产生吸引的人单独见面时，你觉得：,REWRITE,如果伴侣单独见一个可能互相有好感的人，你觉得怎样做你会比较舒服？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-SB04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不需要特意说,PASS,不需要特意说,表达直接，可保留。
L3-SB04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,事后自然提到即可,PASS,事后自然提到即可,表达直接，可保留。
L3-SB04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,最好提前告诉,PASS,最好提前告诉,表达直接，可保留。
L3-SB04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,应该先讨论是否合适,PASS,应该先讨论是否合适,表达直接，可保留。
L3-SB04:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,取决于具体关系和对象,PASS,取决于具体关系和对象,表达直接，可保留。
L3-SB05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果同样情况换成你自己与一个彼此可能产生吸引的人单独见面，你认为披露规则应当：,REWRITE,如果换成你自己单独见一个可能互相有好感的人，你觉得自己应该怎么做？,删除“披露规则”。
L3-SB05:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,和我要求伴侣的规则完全一样,REWRITE,我会按自己要求伴侣的方式来做,删除“规则”。
L3-SB05:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,原则一样，但具体情境可以不同,REWRITE,大体一样，但具体情况可以不同,更口语。
L3-SB05:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,可以有不同规则,REWRITE,我觉得自己和伴侣可以不一样,删除“不同规则”。
L3-SB05:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,我还没想过,PASS,我还没想过,表达直接，可保留。
L3-SL01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,长期关系里，你希望“真正一起做的娱乐 / 休闲活动”在整体空闲时间中大概占多少？,REWRITE,长期在一起以后，你希望空闲时间里大概有多少是两个人专门一起过的？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-SL01:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很少也可以,PASS,很少也可以,表达直接，可保留。
L3-SL01:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,少部分,PASS,少部分,表达直接，可保留。
L3-SL01:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,大约一半,PASS,大约一半,表达直接，可保留。
L3-SL01:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,大部分,PASS,大部分,表达直接，可保留。
L3-SL01:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎都希望一起,PASS,几乎都希望一起,表达直接，可保留。
L3-SL01:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不适合按比例想,PASS,不适合按比例想,表达直接，可保留。
L3-SL02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,两个人在同一空间，各自看自己的东西、玩自己的游戏、做自己的兴趣，对你来说：,PASS,两个人在同一空间，各自看自己的东西、玩自己的游戏、做自己的兴趣，对你来说：,表达足够具体、接近日常语言。
L3-SL02:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不算真正共同时间,PASS,不算真正共同时间,表达直接，可保留。
L3-SL02:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔舒服,PASS,偶尔舒服,表达直接，可保留。
L3-SL02:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,经常也很舒服,PASS,经常也很舒服,表达直接，可保留。
L3-SL02:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,这是我很喜欢的相处方式,PASS,这是我很喜欢的相处方式,表达直接，可保留。
L3-SL02:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看当天状态,PASS,看当天状态,表达直接，可保留。
L3-SL03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,双人休闲默认更希望：,REWRITE,平时两个人一起休息娱乐时，你更喜欢怎么安排？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-SL03:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,居家为主,PASS,居家为主,表达直接，可保留。
L3-SL03:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,居家稍多,PASS,居家稍多,表达直接，可保留。
L3-SL03:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,均衡,PASS,均衡,表达直接，可保留。
L3-SL03:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,外出稍多,PASS,外出稍多,表达直接，可保留。
L3-SL03:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,外出活动为主,PASS,外出活动为主,表达直接，可保留。
L3-SL03:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,无固定,PASS,无固定,表达直接，可保留。
L3-SL04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,两个人长期在一起后，你理想中多久主动安排一次双方都没有体验过的新活动 / 地方？,PASS,两个人长期在一起后，你理想中多久主动安排一次双方都没有体验过的新活动 / 地方？,表达足够具体、接近日常语言。
L3-SL04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,基本不需要,PASS,基本不需要,表达直接，可保留。
L3-SL04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几个月一次,PASS,几个月一次,表达直接，可保留。
L3-SL04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,大约每月一次,PASS,大约每月一次,表达直接，可保留。
L3-SL04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,每月数次,PASS,每月数次,表达直接，可保留。
L3-SL04:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,几乎每周都希望有,PASS,几乎每周都希望有,表达直接，可保留。
L3-SL04:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,没有固定节奏,PASS,没有固定节奏,表达直接，可保留。
L3-SL05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果双方几乎没有共同 hobby，但可以一起吃饭、聊天、旅行且相处舒服，你是否会觉得仍然缺少重要部分？,REWRITE,如果两个人几乎没有共同爱好，但可以一起吃饭、聊天、旅行，而且相处舒服，你会不会还是觉得少了点什么？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST01,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,稳定交往以后，即使双方都很忙，你希望每周至少保留多少相对完整、双方都在场的共同时间？,REWRITE,稳定交往以后，就算两个人都很忙，你希望每周至少留多少时间专门待在一起？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST01:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不设最低,PASS,不设最低,表达直接，可保留。
L3-ST01:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,约 1–2 小时,PASS,约 1–2 小时,表达直接，可保留。
L3-ST01:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,半天左右,PASS,半天左右,表达直接，可保留。
L3-ST01:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,1 个完整晚上 / 半天以上,PASS,1 个完整晚上 / 半天以上,表达直接，可保留。
L3-ST01:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,1 天左右,PASS,1 天左右,表达直接，可保留。
L3-ST01:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,2 天及以上,PASS,2 天及以上,表达直接，可保留。
L3-ST01:option:7,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,更看质量而不是时长,PASS,更看质量而不是时长,表达直接，可保留。
L3-ST02,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果伴侣明确说“今晚我想自己做点事情，不安排两个人活动”，而最近关系没有冲突，你最舒服的理解是：,PASS,如果伴侣明确说“今晚我想自己做点事情，不安排两个人活动”，而最近关系没有冲突，你最舒服的理解是：,表达足够具体、接近日常语言。
L3-ST02:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,很正常,PASS,很正常,表达直接，可保留。
L3-ST02:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔可以，频繁会不舒服,PASS,偶尔可以，频繁会不舒服,表达直接，可保留。
L3-ST02:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,希望提前协调,PASS,希望提前协调,表达直接，可保留。
L3-ST02:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,如果经常这样会觉得关系投入不足,PASS,如果经常这样会觉得关系投入不足,表达直接，可保留。
L3-ST02:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,取决于具体情况,PASS,取决于具体情况,表达直接，可保留。
L3-ST03,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,长期关系里，你认为双方保留一些对方不参与的兴趣或活动：,REWRITE,长期关系里，你觉得两个人各自保留一些对方不参加的兴趣或活动怎么样？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST03:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,最好大多数兴趣共同,PASS,最好大多数兴趣共同,表达直接，可保留。
L3-ST03:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有少量各自兴趣很正常,PASS,有少量各自兴趣很正常,表达直接，可保留。
L3-ST03:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,双方各自有完整兴趣生活也很好,PASS,双方各自有完整兴趣生活也很好,表达直接，可保留。
L3-ST03:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不设默认，按实际情况,REWRITE,不提前定死，按实际情况商量,去掉内部/抽象词。
L3-ST04,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,两个人晚上都在家时，“待在同一个空间各做各的”对你来说算不算高质量的共同时间？,REWRITE,两个人晚上都在家，各做各的事，你会把这也算作一起相处的时间吗？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST04:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,基本不算,PASS,基本不算,表达直接，可保留。
L3-ST04:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,偶尔算,PASS,偶尔算,表达直接，可保留。
L3-ST04:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,有时很舒服,PASS,有时很舒服,表达直接，可保留。
L3-ST04:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,非常算,PASS,非常算,表达直接，可保留。
L3-ST04:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看当天状态,PASS,看当天状态,表达直接，可保留。
L3-ST05,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,如果一年有几次完整假期，你最希望默认：,REWRITE,一年里有几次完整假期时，你更希望怎么安排？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST05:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,假期基本都一起,PASS,假期基本都一起,表达直接，可保留。
L3-ST05:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,主要一起，偶尔各自,PASS,主要一起，偶尔各自,表达直接，可保留。
L3-ST05:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,共同旅行与各自旅行都可以,PASS,共同旅行与各自旅行都可以,表达直接，可保留。
L3-ST05:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不需要默认一起,REWRITE,不用默认都一起安排,去掉内部/抽象词。
L3-ST05:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,看具体情况,PASS,看具体情况,表达直接，可保留。
L3-ST06,research/v3/normative/questionnaire_candidate_freeze.yaml,parent_prompt,下面三类事情，你觉得长期关系中默认应该由谁拥有最终决定权？,REWRITE,下面三类事情，你觉得最后应该由谁来决定？,当前表达包含研究/产品术语、抽象名词或不自然问卷腔。
L3-ST06.hobby,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,一项主要影响本人、不会明显改变共同生活的个人兴趣,PASS,一项主要影响本人、不会明显改变共同生活的个人兴趣,表达直接，可保留。
L3-ST06.hobby:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,本人决定即可,REWRITE,自己决定就行,去掉内部/抽象词。
L3-ST06.hobby:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,本人决定，但应让伴侣知情,REWRITE,自己决定，但应该告诉伴侣,去掉内部/抽象词。
L3-ST06.hobby:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,认真讨论，但最终本人决定,REWRITE,认真聊过以后，最后还是自己决定,去掉内部/抽象词。
L3-ST06.hobby:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,最好双方达成一致,PASS,最好双方达成一致,表达直接，可保留。
L3-ST06.hobby:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,必须双方同意,PASS,必须双方同意,表达直接，可保留。
L3-ST06.hobby:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不适用,PASS,不适用,表达直接，可保留。
L3-ST06.appearance,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,日常外貌或穿着选择,PASS,日常外貌或穿着选择,表达直接，可保留。
L3-ST06.appearance:option:1,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,本人决定即可,REWRITE,自己决定就行,去掉内部/抽象词。
L3-ST06.appearance:option:2,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,本人决定，但应让伴侣知情,REWRITE,自己决定，但应该告诉伴侣,去掉内部/抽象词。
L3-ST06.appearance:option:3,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,认真讨论，但最终本人决定,REWRITE,认真聊过以后，最后还是自己决定,去掉内部/抽象词。
L3-ST06.appearance:option:4,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,最好双方达成一致,PASS,最好双方达成一致,表达直接，可保留。
L3-ST06.appearance:option:5,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,必须双方同意,PASS,必须双方同意,表达直接，可保留。
L3-ST06.appearance:option:6,research/v3/normative/questionnaire_candidate_freeze.yaml,response_option,不适用,PASS,不适用,表达直接，可保留。
L3-ST06.career,research/v3/normative/questionnaire_candidate_freeze.yaml,child_prompt,一份收入相近、不需要搬家、但本人更喜欢的工作选择,PASS,一份收入相近、不需要搬家、但本人更喜欢的工作选择,表达直接，可保留。
